Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-10-07 21:11:32,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines  American Military News http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/ ",,
,2016-10-07 21:02:31,3,3,"God Bless America Vote @realDonaldTrump POTUS Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,@realDonaldTrump
,2016-10-07 20:37:20,1,1,"http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/  "donald- trump -sent-his- own - plane -to-transport-200-stranded- marines "",,
,2016-10-07 20:00:36,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/ZpTwlpe8",,
,2016-10-07 16:35:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/63M3ixzIv",,
,2016-10-07 16:15:17,0,0,"#MAGA #Trump Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",#MAGA #Trump,
,2016-10-07 15:55:30,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7DJp3rfdb",,
,2016-10-07 15:20:08,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1nhQBoyCy",,
,2016-10-07 15:12:39,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-10-07 14:59:40,19,13,"Donald #Trump Sent His Own Plane To Transport 200 Stranded #Marines - https:// goo.gl/2PwGA7",#Trump #Marines,
,2016-10-07 14:00:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7Dj15VDCr",,
,2016-10-07 13:53:01,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/TTLgT04G",,
,2016-10-07 13:19:48,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5cEjcTJOp",,
,2016-10-07 13:09:50,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-10-07 12:49:46,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2WEGO79nR",,
,2016-10-07 12:17:37,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/34kOKGRNh",,
,2016-10-07 11:30:22,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/6ENy5SjnR",,
,2016-10-07 11:15:49,6,5,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-10-07 10:56:01,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-10-07 10:50:49,12,14,"Trump Sent His Own Plane To Transport 200 Stranded Marines http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/  #USMC",#USMC,
,2016-10-07 09:57:16,0,0,"Donald #Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7 #sot #TrumpTrain #NeverHillary #tcot #ccot",#Trump #sot #TrumpTrain #NeverHillary #tcot #ccot,
,2016-10-07 08:59:42,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7#good deal",#good,
,2016-10-07 08:22:18,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3tMVzCacu",,
,2016-10-07 07:47:54,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/85yFBqQ9U",,
,2016-10-07 07:10:31,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7 HILLARY WAS PROBABLY NAPPING!",,
,2016-10-07 01:33:20,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// ln.is/americanmilita rynews.com/QRRuL ",,
,2016-10-07 00:27:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5vs2h9Stx",,
,2016-10-06 18:42:51,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/8PIJD7w4n",,
,2016-10-01 20:43:20,0,0,"#Vets4Trump Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",#Vets4Trump,
,2016-09-24 22:06:41,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7rXWRLO5y",,
,2016-09-21 17:35:36,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5A2Kc59Lc",,
,2016-09-19 23:52:29,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-09-15 22:39:01,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-09-15 16:59:45,4,5,"@hectormorenco Donald Trump sends his own plane to help 200 Marines get back to their homebase why don't we hear about that",,@hectormorenco
,2016-09-14 01:17:59,9,8,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - https:// goo.gl/2PwGA7",,
,2016-09-10 21:40:31,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4OqcwqUYZ",,
,2016-09-10 10:46:59,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5Iqiz3UAa",,
,2016-09-09 23:27:30,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-09-09 11:48:46,3,2,"How about an ad showing how patriotic Trump is. Maybe tell the story of him sending his own personal plane 2 get the Marines",,
,2016-09-09 03:24:07,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-09-03 21:56:56,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2j4nVGS2S",,
,2016-09-03 09:25:50,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/84AfutU0q",,
,2016-09-02 22:17:43,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-09-02 20:08:06,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-09-02 19:54:05,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7 -well Before the campaign",,
,2016-09-01 07:49:03,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-09-01 04:59:40,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5G4Jp7295",,
,2016-08-31 06:08:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/Pq5Ud8YS",,
,2016-08-30 21:49:34,0,0,"@seanhannity Donald Trump Sent His Own Plane To Transport 200 Stranded Marines  American Military News http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/ ",,@seanhannity
,2016-08-30 20:56:13,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/517RQEhDI",,
,2016-08-30 14:38:02,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-29 19:45:36,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-29 19:14:05,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3g16l51Xu",,
,2016-08-29 14:31:46,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/88BiUYFxw",,
,2016-08-29 10:03:24,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// ln.is/americanmilita rynews.com/ytZAT ",,
,2016-08-29 06:06:54,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/O6ETqMHv",,
,2016-08-29 01:00:30,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-28 08:12:18,0,0,"5/20 Trump Sent His Own Plane To Transport 200 Stranded Marines back in 91 http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/  pic.twitter.com/vbFCOrUx5d",,
,2016-08-26 23:14:26,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1kqy2RDm8",,
,2016-08-25 22:38:41,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2TSkOM1bM",,
,2016-08-22 09:50:39,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-20 19:09:23,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5xxzY0CBG",,
,2016-08-19 22:34:03,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-19 21:59:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1kAYwhTLb",,
,2016-08-18 15:32:30,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1wdXeQ3wI",,
,2016-08-18 12:28:24,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7fxFhecEz",,
,2016-08-15 01:23:53,2,3,"What about the time Trump sent his own plane 2 Camp Lejeune to fly stranded Marines to Florida? Media never reported https:// twitter.com/bikers4trump/s tatus/765005774183604224 ",,
,2016-08-12 00:12:14,0,0,"@seanhannity Hey Lumpy any truth to the fact checkers claiming u LIED about Trump helping marines with his own plane ? #liar #Trump #FoxNews",#liar #Trump #FoxNews,@seanhannity
,2016-08-11 23:24:10,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7 More lies from Trump 's Tramps",,
,2016-08-11 22:18:17,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-11 17:58:39,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3026Spju8",,
,2016-08-11 09:33:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-11 08:13:23,12,12,"Trump 's heart-warming story of sending his own plane to pick up stranded marines is baloney (surprise!) https://www. washingtonpost.com/news/fact-chec ker/wp/2016/08/11/too-good-to-check-sean-hannitys-tale-of-a-trump-rescue/?tid=sm_tw ",,
,2016-08-05 23:08:22,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-05 19:21:58,0,0,"Trump sent is own plane to transport 200 stranded marines . http:// ln.is/americanmilita rynews.com/jileb  #trumppence2016",#trumppence2016,
,2016-08-04 18:39:45,8,4,"Donald #Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",#Trump,
,2016-08-03 19:32:55,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// ln.is/americanmilita rynews.com/jTFXv ",,
,2016-08-03 16:54:12,3,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2pHOr8Knj",,
,2016-08-03 15:09:24,2,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/8FOUl7reH",,
,2016-08-03 09:55:26,5,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7 #MAGA #tcot",#MAGA #tcot,
,2016-08-02 23:39:54,16,11,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-02 18:53:05,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-01 20:56:12,0,0,"Guess that's why Trump has employed more women sent his own plane for Marines and opened a formerly racial club to blacks. Right?",,
,2016-08-01 19:30:53,1,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-08-01 01:52:06,2,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4ACeo9zRM",,
,2016-07-31 21:37:55,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5BVpL5cIq",,
,2016-07-31 11:53:46,0,0,"Trump used his own money own plane to bring our Marines home. Hillary leaves soldiers to die. #confused #Napping pic.twitter.com/pNpARpaH7u",#confused #Napping,
,2016-07-31 10:25:49,2,1,"#Trump did not send a plane in to rescue 200 stranded #marines . He didn't even own the airline at the time. http://www. snopes.com/trump-tower-ai r/ ",#Trump #marines,
,2016-07-31 10:18:41,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1rZ2bDYk1",,
,2016-07-31 05:04:12,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7 thanks DONALD TRUMP caring about American heros!",,
,2016-07-31 04:40:20,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/86Z37ZnEq",,
,2016-07-29 20:33:19,5,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-29 16:51:51,2,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-28 22:19:07,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2siSJRthG",,
,2016-07-28 21:27:21,4,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7fZm5VVwk",,
,2016-07-28 08:52:23,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4zqJtpI7j",,
,2016-07-28 07:37:33,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4f7Rxz8Fn",,
,2016-07-27 23:37:55,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1gZfldIwU",,
,2016-07-27 07:48:11,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/18JBrTxIW",,
,2016-07-27 05:09:59,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/H559BSsf",,
,2016-07-26 19:16:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1nPod2EfF",,
,2016-07-26 17:55:18,5,4,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7qdLchb49",,
,2016-07-26 17:36:33,3,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-26 17:04:28,3,5,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-25 22:04:22,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4ROoh25I9",,
,2016-07-25 19:49:28,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5GoRFjFLO",,
,2016-07-25 17:24:32,21,14,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-25 14:11:14,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-25 07:26:27,0,0,"#Trump says I will bring America back It's true Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",#Trump,
,2016-07-25 03:09:59,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-24 14:57:19,6,6,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-24 14:50:17,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-24 12:54:53,0,0,"@ChasFlemming Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,@ChasFlemming
,2016-07-24 10:59:06,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5j1qAHSkD",,
,2016-07-24 10:04:33,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-24 01:50:18,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/88tU8CKia",,
,2016-07-24 01:12:51,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2U7nLtGW2",,
,2016-07-23 23:48:11,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7 1991",,
,2016-07-23 21:35:22,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2iwI4RBs8",,
,2016-07-23 16:22:02,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7Vqt28thY",,
,2016-07-23 15:57:18,108,119,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4OFhBMK4P",,
,2016-07-23 15:21:50,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/KucJFxK4",,
,2016-07-23 15:15:32,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-23 14:34:33,0,0,"- Trump helped Marines get back home with his own plane in 1991 !",,
,2016-07-23 13:08:33,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines  American Military News http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/ ",,
,2016-07-23 12:59:09,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1gpdG2tj9",,
,2016-07-23 12:43:13,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2roDozO1P",,
,2016-07-23 12:37:10,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/LfYf3l08",,
,2016-07-23 12:29:42,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2javLJicQ",,
,2016-07-23 11:49:22,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4BWSSu69f",,
,2016-07-22 23:54:16,0,0,"RT MichelleLovett6: Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3VVXOXsyR",,
,2016-07-22 20:13:24,9,11,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3VVXOXsyR",,
,2016-07-20 11:34:41,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-20 02:12:58,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/FTJujhba",,
,2016-07-19 20:02:05,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-19 16:01:35,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/2PwGA7",,
,2016-07-19 13:35:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4TIFfgKcQ",,
,2016-07-19 10:19:38,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines  American Military News http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/ ",,
,2016-07-18 10:46:58,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4LgmtegzK",,
,2016-07-18 07:46:53,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2LSbypsLv",,
,2016-07-16 13:01:18,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2P1eU9gu9",,
,2016-07-16 13:00:42,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2Q9JcmtHx",,
,2016-07-08 18:25:03,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7Q9FcE3In",,
,2016-07-05 21:02:42,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5gXfvDbZu",,
,2016-07-05 20:41:02,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2ue1LaEd4",,
,2016-07-05 20:40:43,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-07-04 13:21:30,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/6aptI7RgH",,
,2016-07-02 17:22:18,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/78eeeoT5f",,
,2016-07-02 13:18:45,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-07-02 09:41:37,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-07-02 06:04:57,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/804Xn6Esr",,
,2016-07-01 23:54:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4xf10HCMr",,
,2016-07-01 19:17:36,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7VTSAQWGQ",,
,2016-07-01 14:27:36,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-30 18:52:17,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-30 18:32:05,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4L01uL9TG",,
,2016-06-30 18:31:13,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-30 17:57:14,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines @ConservaThinker @BirgitOlsen1 #tcot http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork ",#tcot,@ConservaThinker @BirgitOlsen1
,2016-06-30 15:06:44,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-27 17:40:58,2,3,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/z1OomvW1",,
,2016-06-26 17:19:30,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/89YwbEy6A",,
,2016-06-26 14:13:00,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5b7uNOrCC",,
,2016-06-26 08:47:28,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-26 00:03:33,0,0,"What would Hikliary have done? I bet nothing! Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-25 22:12:19,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1nLjocMog",,
,2016-06-25 21:09:53,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2N4lFGtbC",,
,2016-06-25 21:09:44,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2ScAFZNV4",,
,2016-06-25 19:19:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/6A0SDE5Vv",,
,2016-06-25 18:43:07,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4mmyJQLqZ",,
,2016-06-25 15:42:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2JOUxo7Mm",,
,2016-06-25 12:44:20,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7W3qFLOMz",,
,2016-06-25 12:31:43,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/80GPE1gji",,
,2016-06-25 09:02:13,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/745gk1sUG",,
,2016-06-24 22:41:17,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2w9z0do1h",,
,2016-06-21 22:26:22,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3F9tCqOQ5",,
,2016-06-20 10:00:37,0,4,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// ln.is/americanmilita rynews.com/uAazU ",,
,2016-06-18 18:37:14,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/DThrWgy9",,
,2016-06-16 16:09:10,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1bYv1nTe6",,
,2016-06-15 16:36:03,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4TJjFiHEu",,
,2016-06-15 09:50:04,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7O8SHlZKY",,
,2016-06-15 01:14:51,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/v2S11b24",,
,2016-06-14 23:46:39,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4ZnuiC68C",,
,2016-06-14 23:26:18,19,15,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-14 13:36:51,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/76VsHYyO0",,
,2016-06-13 07:23:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/19fd9ml7H",,
,2016-06-11 23:10:48,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1anydgewM",,
,2016-06-11 23:09:58,1,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4JI2DM2vw",,
,2016-06-10 12:36:31,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5g1lRLTt5",,
,2016-06-08 09:23:14,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-06-02 03:17:32,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4IBj87WGl",,
,2016-05-31 17:40:41,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-31 12:14:50,1,2,"Donald Trump Sent His Own Plane 200 Stranded Marines - http:// goo.gl/IdO4jY @realdonaldtrump @cnn @foxnews @abcnews",,@realdonaldtrump @cnn @foxnews @abcnews
,2016-05-31 11:37:06,0,0,"It was 25 years ago but @realDonaldTrump is genuine. Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,@realDonaldTrump
